receiver,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Richter Caroline,0.045177853097375244,0.0011122848779827432,0.006189582102685877,0.0010131204537032884,0.14419578341556546,0.0040677998359368054,0.0009216327303817924,0.0005374655154707218,0.0017631587139486777,0.004271903159510189,0.0007131067431562935,0.0003034366069732491,0.003658010715746298,0.0038425229067548155,0.001172310937645366,0.0017331825557306147,0.0018639924814207052,0.014795791605141497,0.008705196426502413,0.01721809242399753,0.0043060047365561785,0.00022958938273303766,0.001366622572333442,0.0005775017652303052,0.003990440498649924,0.001206154374002118,0.03577225144339598,0.025632290461664906,0.0001226554328607839,0.004135540400711558,0.13309202779475976,0.0011862627600934398,0.012246744037084862,0.022796404603139545,0.022336524078018775,0.007736949116232817,0.0021355498850986307,0.007861011981719342,0.002228731603406405,0.0013350318115455627,0.0028446452805263524,0.007632978155793374,0.001815559088895719,0.0010753031379695172,0.002770182480699303,0.003958021532813533,0.0043682812924159585,0.001176269247800597,0.003351904977780205,0.02848998923447295,0.004213758915306811,0.004019891070372628,0.005397137521180696,0.0005439598227849104,0.0005691233540758531,0.0026151984830100256,0.05557739915751865,0.0034046374100336002,0.3084747949529063,0.004150448838776294
Richter Caroline + Jean Paul,0.00016410355167743168,0.0400050069228296,7.027991916075846e-05,0.00014129183216814598,0.04040503401240874,4.663144169290921e-05,3.649388668264317e-05,4.562101813526029e-05,6.0868390248280286e-05,2.9260187931239057e-05,2.0634593742541416e-05,2.8718104577930163e-05,4.4954502256520035e-05,5.3372862488231954e-05,0.00010021029827260081,2.943132485125926e-05,4.223711034179937e-05,0.00033406080330451835,0.00019428921912146576,0.0002117125856464974,0.000244248364509402,2.3385485216135826e-05,8.882626117903996e-05,3.8551098277647885e-05,8.433844906691994e-05,5.830771422453278e-05,0.0001602812431110257,0.00017041924270599305,2.591259831273042e-05,0.00012918302765187073,0.042679069642411485,3.4237370545593325e-05,0.0002425744362922085,0.13994125824756434,0.01557100762203698,0.00045501196972303534,3.205037615156466e-05,9.069310797335004e-05,5.666256487806875e-05,4.427255119934633e-05,4.593629372060417e-05,0.0303579833460338,3.704444850667385e-05,0.00013567383585355483,3.78726262688836e-05,0.0599899418062458,6.208234280689479e-05,0.040024229316555714,5.879369864289391e-05,0.120678968387311,2.979000484578222e-05,3.725843723767995e-05,4.3570371479630224e-05,3.906330722641969e-05,0.1648408158153243,3.573277398645034e-05,0.0007286212168673707,4.502545808955912e-05,0.30048217351505724,5.491905737003927e-05
Richter Caroline + Richter Emma + Richter Odilie Minna,0.0002710500598971856,8.124975753516011e-05,0.00011608143823442126,0.00023337191170266344,0.0007419750464311081,7.702121577965454e-05,6.027700235674965e-05,7.535229781278076e-05,0.0001005364031064452,4.8329092273119644e-05,3.4082186599250296e-05,4.7433732459869177e-05,7.425141262773564e-05,8.815602969249479e-05,0.0001655174861936808,4.8611759357091556e-05,6.976309269973705e-05,0.0005517686839768996,0.0003209077679425573,0.0003496859661713401,0.00040342535644929397,3.862583779428391e-05,0.00014671445661546234,6.367490155117577e-05,0.00013930193123521648,9.630693102909286e-05,0.0002647367476301461,0.1157728623920978,4.279987393912822e-05,0.0002133717827848499,0.12823876782709073,0.14029608361474302,0.06639573521077427,0.00015840552443072657,0.000970501498421383,0.0007515438903466841,5.293764995827109e-05,0.00014979793000920852,9.35896356120174e-05,7.312503313744151e-05,7.587303892665717e-05,0.0006460164426040621,6.11863660716432e-05,0.0002240926595353168,6.255426840987969e-05,9.285659208520056e-05,0.00010254149020152272,0.00011299941144315515,9.710963215505514e-05,0.0013403924592446893,4.92041915927477e-05,6.153981155020625e-05,7.196524193766449e-05,6.452091776974835e-05,3.811700741896441e-05,5.901987147942964e-05,0.3641763754177797,7.43686104738438e-05,0.17458082631893493,9.0709881885471e-05
Richter Caroline + Richter Odilie Minna + Richter Emma,0.000255674388673457,7.664075815201236e-05,0.00010949656594128456,0.0002201335830022224,0.0006998855358275579,7.265208599038598e-05,5.685771010150775e-05,7.107783959070447e-05,9.483334338099338e-05,4.558756093527526e-05,3.214882972807079e-05,4.474299158530933e-05,7.00394035660349e-05,8.315526293577387e-05,0.0001561282890451636,4.5854193357050205e-05,6.580568949049765e-05,0.0005204688795068461,0.0003027038526403545,0.00032984956971585935,0.0003805405223842038,3.6434736331730246e-05,0.00013839188605582834,6.006285899407198e-05,0.00013139984592921956,9.084379367125082e-05,0.00024971920735015373,0.22785248030726002,4.037199478516425e-05,0.0002012679877081577,0.1092180535733208,0.05357779495031009,0.03393039256922867,0.00014941976266925333,0.0009154485241939529,0.012603234442674789,4.9934692123013815e-05,0.00014130044536489464,8.82806404114084e-05,6.897691943412027e-05,7.156904097984263e-05,0.004574144599436556,5.7715488963373445e-05,0.00021138070862125702,5.900579524194895e-05,0.10447030939558329,9.672468927283873e-05,0.00010658937117426964,0.029827408130997168,0.0012643569336597514,4.6413019094772913e-05,5.804888478219483e-05,6.788291891589746e-05,6.086088382968141e-05,3.5954770028835334e-05,5.567189162700442e-05,0.1756420739316082,7.014995321014463e-05,0.23986008935510233,8.556424450341949e-05
Richter Caroline + Uthe-Spazier Wilhelmine,0.023973540699523697,5.854905546693392e-05,8.36489704344962e-05,0.0001681691788038973,0.4047644188192326,0.08327927342887091,4.3435964136122223e-05,5.429931113692561e-05,7.244712624992191e-05,3.4826229517558315e-05,2.4559825089574842e-05,3.418102794454218e-05,5.350600676633668e-05,6.352575599966532e-05,0.012008383090987857,3.502992108883453e-05,5.0271696900193187e-05,0.0003976077746336744,0.00023124803414838546,0.00025198577387156295,0.00623526580221946,2.7834006993752245e-05,0.00010572330452140156,4.588451037725303e-05,0.0001003817949242774,6.939934367474817e-05,0.00019077086493981952,0.00020283737324704399,3.084184210833362e-05,0.01204286717993095,0.05674228335226718,4.075020049428752e-05,0.00028871834361615613,0.00011414795708344004,0.0006993491154386134,0.0005415669690177447,3.814718342211282e-05,0.00010794527367230194,6.744124453795322e-05,0.047609135179953715,5.467456026117152e-05,0.00046552326650585647,4.4091257003425616e-05,0.00016148249485160933,4.507697551267899e-05,6.691300904023246e-05,7.389200386072492e-05,8.142804371389244e-05,0.006014532880963214,0.012855004940094405,3.545683125913036e-05,4.434595190414541e-05,5.185857865577362e-05,4.649415466432302e-05,2.7467340818103045e-05,4.253006819626601e-05,0.0008672237440722119,5.359046022688298e-05,0.3279188488281685,6.536607698322284e-05
Richter Emma,0.002838020949101759,0.000741562123786694,0.00015502568893185654,0.0015228131859456437,0.03314493733237801,0.001478713318129207,8.049938008376056e-05,0.011302141006045215,0.08035981060053823,6.454305648730308e-05,4.551644550770334e-05,0.00025066077619354855,9.916207596887775e-05,0.012500401324303124,0.00022104707451699803,6.492055576795993e-05,0.008072943368749246,0.003921210878714967,0.00481182075428303,0.007327825847789271,0.0027984118510217828,0.027906601665719472,0.00019593580213180602,8.503724308364118e-05,0.0032428300664041985,0.0051753348177430315,0.005126338888821099,0.023980989477365537,5.715883645592605e-05,0.020168955765960943,0.14151817611680814,7.552188476348521e-05,0.0034980373722464527,0.00021154911525039693,0.023558249872857727,0.005284150757986359,0.003964297328240027,0.002756537274328002,0.0001249880942061947,0.03719195008343638,0.00010132774291790923,0.005797902727723816,8.171382692845175e-05,0.0018057010193213694,0.002212151044693371,0.0004612039517969369,0.00013694321335412706,0.0014958124453468887,0.004437898699888486,0.014411064810778569,0.0053382074393464925,8.218585010155747e-05,9.61089161214922e-05,0.0020216628146630436,5.090491145718277e-05,7.882049340473377e-05,0.2034195657243968,9.931859261021669e-05,0.2808082856219825,0.001138592095113128
Richter Emma + Richter Odilie Minna,0.000208985884228351,6.264544795992819e-05,8.950148183372947e-05,0.00017993515788095271,0.0005720799737605483,5.938514416915966e-05,4.647496717373174e-05,5.8098369699735105e-05,7.751589912323998e-05,3.726285132157002e-05,2.6278156535297407e-05,3.657250813424271e-05,5.724956168280339e-05,6.797034401075256e-05,0.00012761782166940386,3.7480794200861496e-05,5.378896289448985e-05,0.0004254264557409282,0.0002474273337724437,0.051153349582806436,0.00031105030882366835,2.978141701411629e-05,0.00011312024965607769,4.909482627996217e-05,0.00010740502062590008,7.425487803274515e-05,0.08289018525869933,0.00021702891718300264,3.299969571459793e-05,0.0001645145945054798,0.2133634655644529,4.360129371964426e-05,0.00030891856112516287,0.0001221343341608861,0.0007482791697941928,0.0005794577744055591,4.0816156210025204e-05,0.00011549767917566929,7.215978022807186e-05,5.638109696508635e-05,5.849987317912482e-05,0.0004980936640813688,4.7176107694100176e-05,0.00017278063919201985,4.823079213063127e-05,7.159458666313483e-05,7.906186778924424e-05,8.712516767820952e-05,7.487377922259899e-05,0.001033473681631066,3.793757319829444e-05,4.744862235759824e-05,5.5486871044244996e-05,4.9747124411078556e-05,2.9389096990469268e-05,4.550569010333694e-05,0.4779629015809382,5.733992394100715e-05,0.16640820065908565,6.993942329795174e-05
Richter Max,0.0024578403850101477,0.00010966475147413315,0.00015667790847534446,0.0005707433984463455,0.0077147812107993645,0.007426205827222561,0.004449312350097832,0.00010170480827672031,0.0034657581543203583,6.52309379607513e-05,0.02877418032149411,0.0010581291415880374,0.0009823028819882164,0.00011898631307287497,0.0025582681769448453,6.561246052099134e-05,9.416092373780769e-05,0.01951112752588503,0.013952817409420825,0.00757847956931371,0.0029039388315601055,0.006501497751559675,0.00019802402998476173,0.0015145205095192875,0.0014817781965843267,0.0001299877806031798,0.022014907059661228,0.1263034685132331,5.776801901996562e-05,0.012890851844349644,0.14406753956996587,0.0032679569238589935,0.0023947944129446585,0.0004162344511197631,0.02116726450092687,0.008761520402284818,0.0009522547195662564,0.0020327479782281995,0.00012632018163875918,0.0032619761782237623,0.0009928576253515433,0.0019383246681995937,8.258470957219036e-05,0.0005174263126711014,0.0002775934174146604,0.00028485659152762555,0.00013840271503420788,0.0027738978194434623,0.006311598180215487,0.00684969570387357,6.641208055506197e-05,8.306176343354497e-05,0.001404924418019972,8.70854341816405e-05,5.144744147365023e-05,7.966053972562389e-05,0.22689345654785129,0.0002471776852350834,0.28913976672654984,0.0001224333087875786
Richter Odilie Minna,0.0010966826781954105,6.617140769085608e-05,0.001019857229980886,0.00019006269534021418,0.010251546301575366,0.001444778599018561,0.0005301690960923175,6.136839998389656e-05,0.0005236303740382892,3.9360167527265466e-05,2.7757206087401263e-05,0.0009699380478097519,0.0023822024976604757,0.0007992225298854432,0.000631328384961906,3.959037718476748e-05,5.6816440920597376e-05,0.007330873606116201,0.0035924947402641385,0.0016071164979955357,0.0014068817364939297,0.0005309880415074171,0.00011948715192956724,0.001393075952530115,0.00011345024481950224,0.0010824695621795405,0.0026604188682416464,0.003906664868181947,3.4857062881913484e-05,0.2097756578694678,0.07659666689018522,0.0022988569498457933,0.0019202885929658585,0.00019981589058700754,0.0038598217864826917,0.00240956053273967,0.001571366509816081,0.005029612079019597,7.622124818085171e-05,0.0005528604247179306,6.179250183469647e-05,0.003901811470729141,0.0017629084131077287,0.001231276781360175,0.00034412158670922,0.00031231975374426376,0.0005927772891011139,0.0007092386567943456,0.004040581438610561,0.005722521135353361,4.0072865701460494e-05,5.011923829489525e-05,0.00039619094216631836,0.0026640932961662605,3.104324387410258e-05,0.0027556087384176696,0.3317080543492912,0.00038412773514584714,0.2947807795919467,0.00031057143054761985
Richter Odilie Minna + Richter Caroline,0.00023600581219371,0.007253560711096998,0.0001010731896592104,0.014568830678173047,0.0006460445849997674,6.706309009162152e-05,5.248374747898214e-05,6.560994767060112e-05,8.753798275924013e-05,4.2080590865129655e-05,2.9675677373931346e-05,4.1300992734762384e-05,0.0431615461385247,7.675827629494679e-05,0.0001441176171524116,4.2326711728406816e-05,6.0743374710899595e-05,0.00766324592359803,0.00027941738305197936,0.0003044748283409853,0.007534082006386759,3.3631876797076957e-05,0.0001277456441338737,5.544232996163157e-05,0.00012129148923187889,8.385534202068138e-05,0.00023050875238940543,0.0002450887343823169,3.726624895277229e-05,0.00018578479899417744,0.06856179504864814,4.923853481777498e-05,0.00034885885326299863,0.00013792516579197548,0.008027840485955309,0.0006543762665382515,4.609330497387511e-05,0.00013043045314275125,8.14893675873225e-05,6.367064756908781e-05,6.606336180956009e-05,0.000562492534718846,5.327553893696726e-05,0.0001951195662540789,5.4466584245939446e-05,8.085109975965488e-05,0.057551810153225615,9.838964022058848e-05,8.45542613688394e-05,0.0011670922010582143,4.284254799495771e-05,5.358328720777047e-05,6.266080656708868e-05,5.617896416443901e-05,3.3188833449137235e-05,5.138915191295188e-05,0.5972215784832068,6.47534419407793e-05,0.1807404149927299,7.898193919048227e-05
Richter Odilie Minna + Welden Luise von,0.00016830656802575668,5.045144741474989e-05,7.207992681551207e-05,0.000144910595287026,0.00046072402150709865,4.7825765092847025e-05,3.7428567259469264e-05,4.678946259054322e-05,6.242735004345047e-05,3.000959918390833e-05,2.1163086477491008e-05,2.945363200436397e-05,0.12810598957017227,5.4739847000766384e-05,0.00010277688210095189,3.0185119258743245e-05,4.3318886229389774e-05,0.0003426167608281152,0.00019926535008221404,0.0002171349634653973,0.0002505040479397189,2.398443371951821e-05,9.110127731415655e-05,3.953846810999212e-05,8.649852346261257e-05,5.980109004494702e-05,0.00016438636258125921,0.00017478401638603138,2.657627117795924e-05,0.00013249166035114466,0.03352737428578872,3.511425728360644e-05,0.00024878724711196423,9.836076104675517e-05,0.0006026258637430885,0.00046666572570747995,3.2871249640029925e-05,9.301593774513747e-05,5.811380517168942e-05,4.540645875083353e-05,4.7112813006845256e-05,0.031135511309330805,3.7993230060130296e-05,0.00013914871098150662,3.8842619091921396e-05,5.7658627112482056e-05,6.367239432675828e-05,7.016616464184499e-05,6.029952148492666e-05,0.0008323069720355378,3.055298575694262e-05,3.821269946553731e-05,4.468629482046956e-05,4.00637957424453e-05,2.3668479189901925e-05,3.664796096260589e-05,0.5488435848579137,4.617864907480496e-05,0.2518317671280941,5.632564298992027e-05
Ritter Auguste,0.00041475032183743206,0.00012432523755834404,0.00017762332864025356,0.00035709667624943937,0.0011353415284961572,0.00011785488645543633,9.2233538470128e-05,0.00011530117270918692,0.00015383691691709132,7.395130841140778e-05,5.215124418834062e-05,7.258126344315802e-05,0.00011361664076340274,0.0001348929481909776,0.0002532684578435123,7.438383465432642e-05,0.00010674878714494975,0.0008442951067638251,0.0004910406590014911,0.0005350759452575301,0.0006173058824934161,0.3913686614569614,0.00022449678897893793,9.743287244184508e-05,0.00021315442923826403,0.0001473651422716634,0.0004050899355028634,0.00043071240711801436,6.549071229716142e-05,0.00032649325225979055,0.0321284478826918,8.653048826489897e-05,0.0006130752472651281,0.00024238600892909537,0.0014850238696374409,0.001149983403488189,8.100314519701104e-05,0.00022921500074734154,0.00014320724188534022,0.00011189309841743247,0.00011609799062782578,0.06410295417229774,9.362501166722841e-05,0.05083445375475889,9.571812293693612e-05,0.00014208556702283157,0.00015690502366575215,0.00017290733040703396,0.00014859340449915897,0.0020510167165101387,0.025321068267258183,9.41658402729908e-05,0.00011011843076543412,9.872741374932817e-05,5.832517100528199e-05,9.030992540707236e-05,0.2164306073705938,0.00011379597237620683,0.2040223856910196,0.00013880075407511538
Rochlitz Friedrich,0.013549761217587893,7.877276938644463e-05,0.0001125425680209553,0.00022625731250794682,0.0007193551217395524,7.467313937335507e-05,5.843939169787287e-05,7.305510020477599e-05,9.747144037223174e-05,0.024192186124235935,3.3043153685802896e-05,4.598766299804226e-05,7.198777671442607e-05,8.54684962473442e-05,0.00016047150372992382,4.7129776450698044e-05,6.763628815191783e-05,0.0005349474092739976,0.0012601941431605044,0.0003390254052016203,0.00039112649110949546,3.744828668086373e-05,0.004192204056035149,6.173370220120067e-05,0.00013505515877422185,9.337090839917925e-05,0.0012691565446592138,0.000272900416553523,4.149507274673255e-05,0.00020686690949954005,0.02558232245493854,5.482592537809207e-05,0.0003884459504586907,0.00015357635793707673,0.1053216485950101,0.0017411228366483254,5.1323787522918686e-05,0.00014523117549090298,9.073645271909308e-05,7.089573614073987e-05,7.355996595352208e-05,0.000626321921404868,0.0861210209882987,0.06714739877498509,6.0647232792748305e-05,9.002575682977696e-05,9.941540018370473e-05,0.000109554500203446,9.414913829917995e-05,0.24207677237572253,4.7704147738590705e-05,5.9663702765289804e-05,6.97713024502525e-05,6.255392668561183e-05,3.6954968558720205e-05,5.7220585836884853e-05,0.001166775714030607,0.0693541822884207,0.3504284701977454,8.79444914496354e-05
Schelling Friedrich Wilhelm Joseph (ab 1812) von,0.0003948154742749745,0.00011834958298160483,0.00016908591759185983,0.0003399329335558698,0.0010807716846401476,0.00011219022732853936,8.780036160988492e-05,0.00010975925705364904,0.0001464427924842652,7.039686135590064e-05,4.9644610562400796e-05,6.90926671806648e-05,0.0001081556916214158,0.00012840935982985356,0.00024109518676051093,7.080859835703848e-05,0.00010161793928982524,0.0008037143202884796,0.00046743893968082385,0.0005093576833504838,0.0005876352637645461,5.626295922532937e-05,0.00021370641937360591,9.274979118202663e-05,0.000202909226690132,0.000140282081710816,0.0003856194114594832,0.0004100103468010552,6.23429212101845e-05,0.00031080045379459475,0.03058420384661154,8.237142677116996e-05,0.0005836079727265523,0.00023073579942987782,0.049478341270345526,0.013110883457258252,7.710975375989727e-05,0.00021819785173421104,0.00013632402953681974,0.00010651499081196838,0.0001105177761623612,0.000940996981417022,8.912495407269548e-05,0.16855284780764926,9.111746058842008e-05,0.00013525626763403998,0.0001493634316189916,0.00016459659237354606,0.0001414513078894343,0.5787287706584301,7.167154380034544e-05,8.963978791668041e-05,0.00010482562201871446,9.39821107568932e-05,5.552178947228271e-05,8.596920642127115e-05,0.0017529841881165206,0.00010832640371501485,0.14615141740773302,0.00013212933821753794
Schiller Charlotte (von),0.003961866759379883,6.162793291252327e-05,8.804775921705806e-05,0.00017701257153727833,0.004128583441375173,5.842058441658062e-05,4.572010022063451e-05,5.715471030668567e-05,7.625685163711662e-05,3.6657611624774114e-05,2.5851335105114143e-05,3.597848129654279e-05,5.6319689004634495e-05,0.007579416972107566,0.00012554499661835273,3.687201457951601e-05,5.29152987910029e-05,0.00041851649126022983,0.00024340850968463792,0.0346572276847418,0.00030599809226149324,2.9297694079222632e-05,0.00011128290057582387,4.829740641760367e-05,0.00010566050082098789,7.30487974921468e-05,0.003018009283603423,0.002707986852803814,3.246370007496478e-05,0.0001618424757661562,0.3573689390087247,4.289310224060115e-05,0.0073742822441990605,0.00012015057433698035,0.0007361252888703582,0.13602872377201083,4.015320216510406e-05,0.00011362171483462468,7.098772919179446e-05,0.001838363051943592,5.7549692389147624e-05,0.0004900034066927709,4.6409852506852616e-05,0.001952871981371289,4.74474062927238e-05,7.043171575048567e-05,0.2523881931602829,8.571004220609282e-05,7.365764621539627e-05,0.008148278432100718,3.732137437063209e-05,4.667794086676793e-05,5.458562876632163e-05,4.893910963423832e-05,2.891174629075724e-05,4.4766566576719167e-05,0.008396276866519439,5.640858355911141e-05,0.16560522822309726,6.880343628006004e-05
Schlabrendorff Amanda,0.00028961048337605147,8.681341580544335e-05,0.00012403023061795335,0.0002493522863645135,0.0007927825285535478,8.229532043128143e-05,6.440453027613929e-05,0.017745053521543236,0.0001074207336887937,5.163847512025324e-05,3.641599835567553e-05,5.0681804649826795e-05,7.933585224305075e-05,9.419260184425456e-05,0.00017685146132018453,5.194049811502647e-05,7.454019012666124e-05,0.0005895515955205178,0.0003428822477597939,0.0003736310618456165,0.24489480983211084,4.127078060285524e-05,0.00015676087551788785,6.803510401050451e-05,0.0030929310033784175,0.00010290164428806768,0.0002828648607480587,0.00030075643550773215,4.573063804024526e-05,0.00022798262865011032,0.19263746621099262,6.042222323575641e-05,0.05508091206788352,0.0028101196393470647,0.0036778246959863863,0.000803006608610166,5.6562608394266916e-05,0.00016005549283093615,9.99982793542497e-05,7.813234279253561e-05,8.106852102188857e-05,0.02481341804859058,6.53761635793559e-05,0.00023943762814022492,6.683773439597247e-05,9.921503994003358e-05,0.00010956312112466719,0.0001207371589649344,0.00010375931117507968,0.0014321771711938273,5.2573497739527586e-05,6.57538115899579e-05,7.689313373237113e-05,6.893905203434086e-05,4.0727107559548783e-05,6.306131610682419e-05,0.04250313636704061,7.946107532868626e-05,0.40367897459928564,9.692133161601477e-05
Schrag Johann Leonhard,0.00039192564518963745,0.00011748333003707217,0.18459627064457798,0.013787829624435227,0.007102716010466319,0.00011136905743234935,8.71577119286654e-05,0.00010895588050413286,0.005811245658493723,6.988159559070665e-05,4.9281239699602396e-05,6.858694738949182e-05,0.00010736405227656418,0.00012746947492907234,0.0022512659796601994,7.029031890661956e-05,0.0001008741526459734,0.0028868964687265106,0.001105458271569158,0.06099161031580855,0.0009945199168634243,5.5851145741333936e-05,0.2061985135657813,9.207091443660785e-05,0.00020142404431208768,0.00013925529510721592,0.00038279689242536334,0.00040700929972292156,6.188660579522031e-05,0.0003085255678044725,0.01886152493048902,8.176851386528357e-05,0.0046458311071574405,0.002741807603258837,0.01983474458998512,0.0010866971371420557,7.654535336604814e-05,0.0002166007651472237,0.005801200959247876,0.00010573536048203237,0.00010970884767599106,0.0030231742973373557,8.847260911336587e-05,0.0003240274516226098,9.045053159260495e-05,0.00013426626718661386,0.00014827017459868112,0.0001633918371119598,0.0001404159632022776,0.2174623338066943,7.11469480705413e-05,8.898367466073277e-05,0.00010405835692619365,9.329421411944406e-05,5.511540093753338e-05,8.533995977480735e-05,0.001740153321488869,0.00010753351485284328,0.23360045864948523,0.00013116222514956977
Schubaert Henriette Luise Eleonore von,0.0005366935336775958,0.0001608788409732638,0.0002298474211886939,0.00046208879643969716,0.0014691500519157215,0.00015250610341354369,0.00011935167033944876,0.00014920155708214182,0.00019906742491368685,9.569417295583669e-05,6.748454203754551e-05,9.392131290825514e-05,0.00014702174586808304,0.00017455362713662088,0.00032773342527360065,9.6253868815003e-05,0.00013813463371121107,0.0010925313386336345,0.0006354144471578823,0.0006923968101432968,0.0007988036608811074,7.648121304579397e-05,0.00029050242671928815,0.000126079691452702,0.0002758252322508271,0.00019069284526723336,0.0005241928396320281,0.0005573487267010668,8.474602659766791e-05,0.00042248747752842157,0.09057738327805473,0.00011197183238338608,0.0007933291513971563,0.00031365136275205867,0.0019216445804319192,0.0014880968717622394,0.00010481936226639864,0.0002966078680252898,0.00018531245582924786,0.000144791454573784,0.01648445235813912,0.09928446514877697,0.00012115225885704417,0.00044371538365584534,0.00012386077823502349,0.0001838609906611676,0.0002030376039971989,0.00022374484423253659,0.0001922822361861769,0.1496620257081507,9.742691614854505e-05,0.00012185209970166276,0.00014249500631779535,0.00012775484855861264,7.547370184186246e-05,0.00011686248434517151,0.13305668167090942,0.00014725380383623496,0.4926872980850132,0.00017961039029859398
Schubaert Marie von,0.0005197152475999294,0.00015578944299380482,0.000222576203955248,0.0004474706292978685,0.0014226735279644796,0.00014768157677055868,0.00011557598333054253,0.015961968657071002,0.00019276993206750081,9.266689026570112e-05,6.534967029299036e-05,9.095011459994032e-05,0.000142370716734414,0.00016903162765003832,0.00031736558682885543,9.320888016081694e-05,0.00013376474814111316,0.0010579691379508126,0.0006153131275317553,0.04812295411711767,0.0007735335276984075,7.406173184623381e-05,0.0002813123899523102,0.00012209116366963054,0.00026709950815181725,0.0001846602820318876,0.0005076100126876602,0.0005397170141255278,8.206508823483478e-05,0.00040912209708763865,0.008624534660263637,0.00010842960635763396,0.0007682322041806008,0.00030372900999151026,0.0018608534037568344,0.0014410209656544582,0.00010150340444808338,0.0002872246857802708,0.00017945010107482307,0.00014021098064761236,0.00014548004610987416,0.017056168220867817,0.00011731961027688435,0.0004296784589529365,0.00011994244571428935,0.00017804455296985066,0.00019661451463823663,0.00021666668186349838,0.23744850570352,0.0025700876033809927,9.434481817225658e-05,0.00011799731167445698,0.00013798718047289564,0.00012371332722375695,7.30860932332195e-05,0.00011316554267091045,0.2712048207690131,0.00014259543355473636,0.3821962256094839,0.00017392842023997434
Schwendler Auguste Sophie Henriette,0.0005387284019279543,6.261955946373076e-05,0.0012900046530301746,0.00017986079891629873,0.002972923875417319,0.02939485460566292,4.645576119707844e-05,5.807436030285104e-05,7.748386535023582e-05,3.724745229073602e-05,2.6267296976020647e-05,3.655739439064926e-05,0.002745849023951682,6.794225497875158e-05,0.0009237829916201372,3.7465305104211306e-05,5.37667343781857e-05,0.0004252506464596412,0.00024732508338078547,0.0002695045722791551,0.23659192222652614,2.9769109717636942e-05,0.00011307350223470159,4.9074537635458016e-05,0.00010736063504708134,7.42241918904923e-05,0.003751431135390636,0.0002169392290655065,3.2986058450840636e-05,0.00016444660815382976,0.18092952261180467,4.3583275300694065e-05,0.09910357195513118,0.0001220838616309822,0.007870920669156402,0.03519034711654276,4.079928876092478e-05,0.0011395809452164304,7.212995989384362e-05,5.6357797238419496e-05,0.0012528025606917763,0.02361237476679714,0.0007521576695399933,0.002173609500299413,4.821086055189194e-05,0.00040139388189726615,7.90291951381534e-05,0.004864396614164538,7.484283731681309e-05,0.009385020915148722,3.7921895335792564e-05,4.742901401382419e-05,5.546394086022021e-05,4.972656620161418e-05,2.9376951821898203e-05,4.5486884684530506e-05,0.015253985445588262,5.731622797503916e-05,0.3365174543995704,6.991052053561125e-05
Schütz Friedrich Karl Julius,0.00030644140032314265,9.185863852763828e-05,0.00013123833471047252,0.00026384356987554236,0.0008388556428263622,8.707797086287731e-05,6.814744485387781e-05,8.519114021990588e-05,0.00011366356518451716,5.4639481423242935e-05,3.853233971433392e-05,5.362721337552654e-05,8.394651109926228e-05,9.966667115345344e-05,0.00018712930838826443,5.495905669679378e-05,7.887214570581475e-05,0.0006238138011719157,0.0003628090907642426,0.0003953448938087074,0.00045610110251618623,4.3669261046556345e-05,0.00016587114406078793,7.198901193448201e-05,0.00015749075610472176,0.00010888184572463907,0.00029930375109140045,0.0003182351073027755,4.838830623588665e-05,0.0002412319994721158,0.014411829180826076,6.393370323877525e-05,0.00045297526580105244,0.00017908872901148428,0.0010972210753421973,0.0008496739024868652,5.984978416600379e-05,0.0001693572303763458,0.00010580974969552876,8.267305885050819e-05,8.577987514290368e-05,0.01938340083906638,6.917554530993653e-05,0.2334162681299458,7.072205634259779e-05,0.00010498099177184195,0.00011593045897313497,0.0001277538838820636,0.00010978935652605396,0.4771677566027471,5.562884353971091e-05,6.957514060030403e-05,8.136183228417965e-05,0.08401159504316069,4.3093992061930396e-05,6.672616884832547e-05,0.0013606025202969195,8.407901161259869e-05,0.16006999353894194,0.0001025539829752284
