idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm
ub0028,RichterCaroline_RichterOdilie_1822-09-29.xml,JP-UB0028,letters-context,Richter Caroline,Richter Odilie Minna,1822-09-29,1822,9,1819,RichterCaroline,RichterOdilieMinna
ub0062,RichterCaroline_RichterOdilie_1822-10-16.xml,JP-UB0062,letters-context,Richter Caroline,Richter Odilie Minna,1822-10-16,1822,10,1819,RichterCaroline,RichterOdilieMinna
ub0241,RichterCaroline_RichterOdilie_1822-10-25.xml,JP-UB0241,letters-context,Richter Caroline,Richter Odilie Minna,1822-10-25,1822,10,1819,RichterCaroline,RichterOdilieMinna
ub0711,RichterCaroline_RichterEmma_1822-10-26.xml,JP-UB0711,letters-context,Richter Caroline,Richter Emma,1822-10-26,1822,10,1819,RichterCaroline,RichterEmma
ub0224,RichterCaroline_RichterOdilie_1822-11-01.xml,JP-UB0224,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-01,1822,11,1819,RichterCaroline,RichterOdilieMinna
ub0712,RichterCaroline_RichterOdilie_1822-11-09.xml,JP-UB0712,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-09,1822,11,1819,RichterCaroline,RichterOdilieMinna
ub0430,RichterCaroline_RichterOdilie_1822-11-17.xml,JP-UB0430,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-17,1822,11,1819,RichterCaroline,RichterOdilieMinna
ub0190,RichterOdilie_RichterCaroline_1822-11-21.xml,JP-UB0190,letters-context,Richter Odilie Minna,Richter Caroline,1822-11-21,1822,11,1819,RichterOdilieMinna,RichterCaroline
ub0756,RichterCaroline_RichterOdilie_1822-11-24.xml,JP-UB0756,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-24,1822,11,1819,RichterCaroline,RichterOdilieMinna
ub0227,RichterCaroline_RichterOdilie_1822-11-29.xml,JP-UB0227,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-29,1822,11,1819,RichterCaroline,RichterOdilieMinna
ub0191,RichterOdilie_RichterEmma_1822-12-09.xml,JP-UB0191,letters-context,Richter Odilie Minna,Richter Emma,1822-12-09,1822,12,1819,RichterOdilieMinna,RichterEmma
ub0446,RichterCaroline_RichterOdilie_1822-12-13.xml,JP-UB0446,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-13,1822,12,1819,RichterCaroline,RichterOdilieMinna
ub0537,RichterCaroline_RichterOdilie_1822-12-15.xml,JP-UB0537,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-15,1822,12,1819,RichterCaroline,RichterOdilieMinna
ub0405,RichterCaroline_RichterOdilie_1822-12-15a.xml,JP-UB0405,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-15a,1822,12,1819,RichterCaroline,RichterOdilieMinna
ub0591,HeineJohann_RichterCaroline_1822-12-17.xml,JP-UB0591,letters-context,Heine Johann Georg,Richter Caroline,1822-12-17,1822,12,1819,HeineJohannGeorg,RichterCaroline
ub0079,RichterCaroline_RichterOdilie_1822-12-20.xml,JP-UB0079,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-20,1822,12,1819,RichterCaroline,RichterOdilieMinna
ub0713,RichterCaroline_RichterOdilie_1822-12-24.xml,JP-UB0713,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-24,1822,12,1819,RichterCaroline,RichterOdilieMinna
ub0766,EndeHenriette_RichterCaroline_1822-12-25.xml,JP-UB0766,letters-context,Ende Henriette Freifrau von,Richter Caroline,1822-12-25,1822,12,1819,EndeHenrietteFreifrauvon,RichterCaroline
ub0209,RichterCaroline_RichterOdilie_1822-12-29.xml,JP-UB0209,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-29,1822,12,1819,RichterCaroline,RichterOdilieMinna
ub0819,RichterCaroline_RichterOdilie_1823-01-02.xml,JP-UB0819,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-02,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0798,RichterCaroline_RichterOdilie_1823-01-05.xml,JP-UB0798,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-05,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0475,RichterCaroline_RichterOdilie_1823-01-07.xml,JP-UB0475,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-07,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0036,RichterCaroline_RichterOdilie_1823-01-07a.xml,JP-UB0036,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-07a,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0084,RichterCaroline_RichterOdilie_1823-01-09.xml,JP-UB0084,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-09,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0795,RichterCaroline_RichterOdilie_1823-01-12.xml,JP-UB0795,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-12,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0540,GiechAuguste_RichterCaroline_1823-01-15.xml,JP-UB0540,letters-context,Giech Auguste Caroline Wilhelmine Louise von,Richter Caroline,1823-01-15,1823,1,1819,GiechAugusteCarolineWilhelmineLouisevon,RichterCaroline
ub0257,RichterCaroline_RichterOdilie_1823-01-15.xml,JP-UB0257,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-15,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0424,RichterCaroline_RichterOdilie_1823-01-19.xml,JP-UB0424,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-19,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0410,RichterCaroline_RichterOdilie_1823-01-24.xml,JP-UB0410,letters-context,Richter Caroline,Richter Odilie Minna,1823-01-24,1823,1,1819,RichterCaroline,RichterOdilieMinna
ub0686,RichterCaroline_JungFranz_1823-01-31.xml,JP-UB0686,letters-context,Richter Caroline,Jung Franz Wilhelm,1823-01-31,1823,1,1819,RichterCaroline,JungFranzWilhelm
ub0343,EndeHenriette_RichterCaroline_1823-02-24.xml,JP-UB0343,letters-context,Ende Henriette Freifrau von,Richter Caroline,1823-02-24,1823,2,1819,EndeHenrietteFreifrauvon,RichterCaroline
ub0565,EndeHenriette_RichterCaroline_1823-06-18.xml,JP-UB0565,letters-context,Ende Henriette Freifrau von,Richter Caroline,1823-06-18,1823,6,1819,EndeHenrietteFreifrauvon,RichterCaroline
ub0126,HolzschuherJohann_RichterCaroline_1823-09-09.xml,JP-UB0126,letters-context,Holzschuher Johann Heinrich Christoph,Richter Caroline,1823-09-09,1823,9,1819,HolzschuherJohannHeinrichChristoph,RichterCaroline
ub0269,RichterCaroline_WeldenJosephine_1823-10-11.xml,JP-UB0269,letters-context,Richter Caroline,Welden Josephine von,1823-10-11,1823,10,1819,RichterCaroline,WeldenJosephinevon
ub0198,RichterOdilie_RichterCaroline_1823-10-21.xml,JP-UB0198,letters-context,Richter Odilie Minna,Richter Caroline,1823-10-21,1823,10,1819,RichterOdilieMinna,RichterCaroline
ub0664,SpazierRichard_AbekenMinona_1823-10-27.xml,JP-UB0664,letters-context,Spazier Richard Otto,Abeken Minona Laura,1823-10-27,1823,10,1819,SpazierRichardOtto,AbekenMinonaLaura
ub0483,SpazierRichard_RichterCaroline_1823-10-29.xml,JP-UB0483,letters-context,Spazier Richard Otto,Richter Caroline,1823-10-29,1823,10,1819,SpazierRichardOtto,RichterCaroline
ub0373,SpazierRichard_RichterCaroline_1823-11-17.xml,JP-UB0373,letters-context,Spazier Richard Otto,Richter Caroline,1823-11-17,1823,11,1819,SpazierRichardOtto,RichterCaroline
ub0276,HenckelvonDonnersmarckLuise_RichterCaroline_1824-01-24.xml,JP-UB0276,letters-context,Henckel von Donnersmarck Luise Antoinette Benedictine Friederike Sophie Karoline,Richter Caroline,1824-01-24,1824,1,1824,HenckelvonDonnersmarckLuiseAntoinetteBenedictineFriederikeSophieKaroline,RichterCaroline
ub0314,MayerTherese_RichterCaroline_1824-05-22.xml,JP-UB0314,letters-context,Mayer Therese Apollonia,Richter Caroline,1824-05-22,1824,5,1824,MayerThereseApollonia,RichterCaroline
ub0473,RichterEmma+RichterJohann+RichterOdilie_SpazierRichard_1824-06-04.xml,JP-UB0473,letters-context,Richter Emma + Jean Paul + Richter Odilie Minna,Spazier Richard Otto,1824-06-04,1824,6,1824,RichterEmmaANDJeanPaulANDRichterOdilieMinna,SpazierRichardOtto
ub0361,RichterCaroline_BoettigerCarl_1824-06-17.xml,JP-UB0361,letters-context,Richter Caroline,Böttiger Carl August,1824-06-17,1824,6,1824,RichterCaroline,BöttigerCarlAugust
ub0315,RichterCaroline_FoersterLuise_1824-06-18.xml,JP-UB0315,letters-context,Richter Caroline,Förster Luise,1824-06-18,1824,6,1824,RichterCaroline,FörsterLuise
ub0562,RichterEmma_RichterCaroline_1824-07-16.xml,JP-UB0562,letters-context,Richter Emma,Richter Caroline,1824-07-16,1824,7,1824,RichterEmma,RichterCaroline
ub1144,TruchsessChristian_MosengeilFriedrich_1824-08-14.xml,JP-UB1144,letters-context,Truchsess von Wetzhausen Christian Freiherr,Mosengeil Friedrich,1824-08-14,1824,8,1824,TruchsessvonWetzhausenChristianFreiherr,MosengeilFriedrich
ub0444,SpazierRichard_RichterCaroline_1825-03-02.xml,JP-UB0444,letters-context,Spazier Richard Otto,Richter Caroline,1825-03-02,1825,3,1824,SpazierRichardOtto,RichterCaroline
ub0179,SpazierRichard_RichterCaroline_1825-03-29.xml,JP-UB0179,letters-context,Spazier Richard Otto,Richter Caroline,1825-03-29,1825,3,1824,SpazierRichardOtto,RichterCaroline
ub0752,JungFranz_RichterCaroline_1825-08-03.xml,JP-UB0752,letters-context,Jung Franz Wilhelm,Richter Caroline,1825-08-03,1825,8,1824,JungFranzWilhelm,RichterCaroline
ub0175,RichterEmma_DobeneckFranziska_1825-08-04.xml,JP-UB0175,letters-context,Richter Emma,Dobeneck Franziska,1825-08-04,1825,8,1824,RichterEmma,DobeneckFranziska
ub0541,RichterEmma_WeldenFranziska_1825-08-10.xml,JP-UB0541,letters-context,Richter Emma,Welden Franziska (Fanny) von,1825-08-10,1825,8,1824,RichterEmma,WeldenFranziskaFannyvon
ub0107,RichterEmma_DobeneckFranziska_1825-08-14.xml,JP-UB0107,letters-context,Richter Emma,Dobeneck Franziska,1825-08-14,1825,8,1824,RichterEmma,DobeneckFranziska
ub0097,RichterCaroline_WeldenJosephine_1825-09-08.xml,JP-UB0097,letters-context,Richter Caroline,Welden Josephine von,1825-09-08,1825,9,1824,RichterCaroline,WeldenJosephinevon
ub0132,SpazierRichard_CottaJohann_1825-09-08.xml,JP-UB0132,letters-context,Spazier Richard Otto,Cotta von Cottendorf Johann Friedrich Freiherr,1825-09-08,1825,9,1824,SpazierRichardOtto,CottavonCottendorfJohannFriedrichFreiherr
ub0077,RichterCaroline_JungFranz_1825-10-05.xml,JP-UB0077,letters-context,Richter Caroline,Jung Franz Wilhelm,1825-10-05,1825,10,1824,RichterCaroline,JungFranzWilhelm
ub1391,TiedgeChristoph_RichterCaroline_1825-11-05.xml,JP-UB1391,letters-context,Tiedge Christoph August,Richter Caroline,1825-11-05,1825,11,1824,TiedgeChristophAugust,RichterCaroline
ub0206,Giech-SchoenburgKaroline_RichterCaroline_1825-11-13.xml,JP-UB0206,letters-context,Giech-Schönburg Karoline Wilhelmine von,Richter Caroline,1825-11-13,1825,11,1824,GiechSchönburgKarolineWilhelminevon,RichterCaroline
ub0570,RichterCaroline_WeldenJosephine_1825-11-15.xml,JP-UB0570,letters-context,Richter Caroline,Welden Josephine von,1825-11-15,1825,11,1824,RichterCaroline,WeldenJosephinevon
ub1392,RichterCaroline_GablerGeorg_1825-11-18.xml,JP-UB1392,letters-context,Richter Caroline,Gabler Georg Andreas,1825-11-18,1825,11,1824,RichterCaroline,GablerGeorgAndreas
ub0448,ReckeElisa_RichterCaroline_1825-11-20.xml,JP-UB0448,letters-context,Recke Elisa von der,Richter Caroline,1825-11-20,1825,11,1824,ReckeElisavonder,RichterCaroline
ub0459,RichterCaroline_FranzI-II_1825-11-20.xml,JP-UB0459,letters-context,Richter Caroline,Franz II. / I. ,1825-11-20,1825,11,1824,RichterCaroline,FranzIII
ub0231,RichterCaroline_ReitzensteinAnna_1825-11-20.xml,JP-UB0231,letters-context,Richter Caroline,Reitzenstein Anna Margaretha Fanny von,1825-11-20,1825,11,1824,RichterCaroline,ReitzensteinAnnaMargarethaFannyvon
ub0119,RichterEmma_RichterCaroline_1825-11-20.xml,JP-UB0119,letters-context,Richter Emma,Richter Caroline,1825-11-20,1825,11,1824,RichterEmma,RichterCaroline
ub0050,PohlEduard_RichterCaroline_1825-11-24.xml,JP-UB0050,letters-context,Pohl Eduard,Richter Caroline,1825-11-24,1825,11,1824,PohlEduard,RichterCaroline
ub0736,RichterCaroline_JungFranz_1825-11-24.xml,JP-UB0736,letters-context,Richter Caroline,Jung Franz Wilhelm,1825-11-24,1825,11,1824,RichterCaroline,JungFranzWilhelm
ub1147,Ludwig_RichterCaroline_1825-12-03.xml,JP-UB1147,letters-context,Ludwig ,Richter Caroline,1825-12-03,1825,12,1824,Ludwig,RichterCaroline
ub1148,SchragJohann_OttoGeorg_1825-12-06.xml,JP-UB1148,letters-context,Schrag Johann Leonhard,Otto Georg Christian,1825-12-06,1825,12,1824,SchragJohannLeonhard,OttoGeorgChristian
ub0200,Ludwig_FranzI-II_1825-12-08.xml,JP-UB0200,letters-context,Ludwig ,Franz II. / I. ,1825-12-08,1825,12,1824,Ludwig,FranzIII
ub0286,DoeringHeinrich_RichterCaroline_1825-12-10.xml,JP-UB0286,letters-context,Doering Heinrich,Richter Caroline,1825-12-10,1825,12,1824,DoeringHeinrich,RichterCaroline
ub0567,HenningsJohann_RichterCaroline_1825-12-10.xml,JP-UB0567,letters-context,Hennings Johann Wilhelm Christoph,Richter Caroline,1825-12-10,1825,12,1824,HenningsJohannWilhelmChristoph,RichterCaroline
ub0194,RichterCaroline_BoettigerCarl_1825-12-14.xml,JP-UB0194,letters-context,Richter Caroline,Böttiger Carl August,1825-12-14,1825,12,1824,RichterCaroline,BöttigerCarlAugust
ub0196,RichterCaroline_MaxJoseph_1825-12-14.xml,JP-UB0196,letters-context,Richter Caroline,Max Joseph,1825-12-14,1825,12,1824,RichterCaroline,MaxJoseph
ub1149,SpazierRichard_BoerneCarl_1825-12-15.xml,JP-UB1149,letters-context,Spazier Richard Otto,Börne Carl Ludwig,1825-12-15,1825,12,1824,SpazierRichardOtto,BörneCarlLudwig
ub1150,OttoGeorg_SchragJohann_1825-12-16.xml,JP-UB1150,letters-context,Otto Georg Christian,Schrag Johann Leonhard,1825-12-16,1825,12,1824,OttoGeorgChristian,SchragJohannLeonhard
ub0121,SteinAnna_RichterCaroline_1825-12-22.xml,JP-UB0121,letters-context,Stein Anna Christiane Charlotte von,Richter Caroline,1825-12-22,1825,12,1824,SteinAnnaChristianeCharlottevon,RichterCaroline
ub1151,OttoGeorg_SchragJohann_1825-12-24.xml,JP-UB1151,letters-context,Otto Georg Christian,Schrag Johann Leonhard,1825-12-24,1825,12,1824,OttoGeorgChristian,SchragJohannLeonhard
ub0548,SchragJohann_RichterCaroline_1825-12-30.xml,JP-UB0548,letters-context,Schrag Johann Leonhard,Richter Caroline,1825-12-30,1825,12,1824,SchragJohannLeonhard,RichterCaroline
ub0275,FoersterErnst_RichterEmma_1826-01-21.xml,JP-UB0275,letters-context,Förster Ernst Joachim,Richter Emma,1826-01-21,1826,1,1824,FörsterErnstJoachim,RichterEmma
ub0554,MeyerJohann_RichterCaroline_1826-01-21.xml,JP-UB0554,letters-context,Meyer Johann Friedrich von (gen. Imo),Richter Caroline,1826-01-21,1826,1,1824,MeyerJohannFriedrichvongenImo,RichterCaroline
ub0152,RichterEmma_ReitzensteinAnna_1826-01-21.xml,JP-UB0152,letters-context,Richter Emma,Reitzenstein Anna Margaretha Fanny von,1826-01-21,1826,1,1824,RichterEmma,ReitzensteinAnnaMargarethaFannyvon
ub0506,RichterEmma_FoersterErnst_1826-01-27.xml,JP-UB0506,letters-context,Richter Emma,Förster Ernst Joachim,1826-01-27,1826,1,1824,RichterEmma,FörsterErnstJoachim
ub0328,FoersterErnst_RichterEmma_1826-01-28.xml,JP-UB0328,letters-context,Förster Ernst Joachim,Richter Emma,1826-01-28,1826,1,1824,FörsterErnstJoachim,RichterEmma
ub0348,FoersterErnst_RichterEmma_1826-01-28a.xml,JP-UB0348,letters-context,Förster Ernst Joachim,Richter Emma,1826-01-28a,1826,1,1824,FörsterErnstJoachim,RichterEmma
ub0218,RichterEmma_FoersterErnst_1826-01-28b.xml,JP-UB0218,letters-context,Richter Emma,Förster Ernst Joachim,1826-01-28b,1826,1,1824,RichterEmma,FörsterErnstJoachim
ub0394,RichterEmma_FoersterErnst_1826-01-28c.xml,JP-UB0394,letters-context,Richter Emma,Förster Ernst Joachim,1826-01-28c,1826,1,1824,RichterEmma,FörsterErnstJoachim
ub0794,FoersterErnst_RichterEmma_1826-01-28d.xml,JP-UB0794,letters-context,Förster Ernst Joachim,Richter Emma,1826-01-28d,1826,1,1824,FörsterErnstJoachim,RichterEmma
ub0604,RichterEmma_FoersterErnst_1826-01-28e.xml,JP-UB0604,letters-context,Richter Emma,Förster Ernst Joachim,1826-01-28e,1826,1,1824,RichterEmma,FörsterErnstJoachim
ub0212,RichterEmma_FoersterErnst_1826-01-28f.xml,JP-UB0212,letters-context,Richter Emma,Förster Ernst Joachim,1826-01-28f,1826,1,1824,RichterEmma,FörsterErnstJoachim
ub0502,RichterEmma_FoersterErnst_1826-01-28g.xml,JP-UB0502,letters-context,Richter Emma,Förster Ernst Joachim,1826-01-28g,1826,1,1824,RichterEmma,FörsterErnstJoachim
ub0134,FoersterErnst_RichterEmma_1826-01-28h.xml,JP-UB0134,letters-context,Förster Ernst Joachim,Richter Emma,1826-01-28h,1826,1,1824,FörsterErnstJoachim,RichterEmma
ub1153,RichterCaroline_ViewegEduard_1826-02-01.xml,JP-UB1153,letters-context,Richter Caroline,Vieweg Eduard,1826-02-01,1826,2,1824,RichterCaroline,ViewegEduard
ub1154,RichterCaroline_EinsiedelDetlev_1826-02-02.xml,JP-UB1154,letters-context,Richter Caroline,Einsiedel Detlev Graf von,1826-02-02,1826,2,1824,RichterCaroline,EinsiedelDetlevGrafvon
ub0499,RichterCaroline_FalkensteinKonstantin_1826-02-03.xml,JP-UB0499,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-02-03,1826,2,1824,RichterCaroline,FalkensteinKonstantinKarlvon
ub1155,RichterCaroline_FriedrichAugustI._1826-02-03.xml,JP-UB1155,letters-context,Richter Caroline,Friedrich August I. ,1826-02-03,1826,2,1824,RichterCaroline,FriedrichAugustI
ub0786,StainleinJohann_RichterCaroline_1826-02-14.xml,JP-UB0786,letters-context,Stainlein Johann Gottlieb Eduard von,Richter Caroline,1826-02-14,1826,2,1824,StainleinJohannGottliebEduardvon,RichterCaroline
ub1023,RichterCaroline_SchragJohann_1826-02-15.xml,JP-UB1023,letters-context,Richter Caroline,Schrag Johann Leonhard,1826-02-15,1826,2,1824,RichterCaroline,SchragJohannLeonhard
ub1156,RichterCaroline_FalkensteinKonstantin_1826-02-17.xml,JP-UB1156,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-02-17,1826,2,1824,RichterCaroline,FalkensteinKonstantinKarlvon
ub1024,RichterCaroline_ThieriotPaul_1826-03-18.xml,JP-UB1024,letters-context,Richter Caroline,Thieriot Paul Emile,1826-03-18,1826,3,1824,RichterCaroline,ThieriotPaulEmile
ub0482,RichterCaroline_WeldenJosephine_1826-03-19.xml,JP-UB0482,letters-context,Richter Caroline,Welden Josephine von,1826-03-19,1826,3,1824,RichterCaroline,WeldenJosephinevon
ub0029,RichterCaroline_MuensterGeorg_1826-03-22.xml,JP-UB0029,letters-context,Richter Caroline,Münster Georg Ludwig Friedrich Wilhelm Graf von,1826-03-22,1826,3,1824,RichterCaroline,MünsterGeorgLudwigFriedrichWilhelmGrafvon
ub0545,RichterCaroline_JungFranz_1826-03-23.xml,JP-UB0545,letters-context,Richter Caroline,Jung Franz Wilhelm,1826-03-23,1826,3,1824,RichterCaroline,JungFranzWilhelm
ub0372,CottaJohann_RichterCaroline_1826-03-25.xml,JP-UB0372,letters-context,Cotta von Cottendorf Johann Friedrich Freiherr,Richter Caroline,1826-03-25,1826,3,1824,CottavonCottendorfJohannFriedrichFreiherr,RichterCaroline
ub1157,RichterCaroline_ViewegEduard_1826-04-05.xml,JP-UB1157,letters-context,Richter Caroline,Vieweg Eduard,1826-04-05,1826,4,1824,RichterCaroline,ViewegEduard
ub0168,RichterEmma_FoersterErnst_1826-04-12.xml,JP-UB0168,letters-context,Richter Emma,Förster Ernst Joachim,1826-04-12,1826,4,1824,RichterEmma,FörsterErnstJoachim
ub0802,RichterCaroline_FalkensteinKonstantin_1826-04-16.xml,JP-UB0802,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-04-16,1826,4,1824,RichterCaroline,FalkensteinKonstantinKarlvon
ub0262,FoersterErnst_RichterEmma_1826-04-20.xml,JP-UB0262,letters-context,Förster Ernst Joachim,Richter Emma,1826-04-20,1826,4,1824,FörsterErnstJoachim,RichterEmma
ub0192,RichterCaroline_CottaElisabeth_1826-05-04.xml,JP-UB0192,letters-context,Richter Caroline,Cotta von Cottendorf Elisabeth,1826-05-04,1826,5,1824,RichterCaroline,CottavonCottendorfElisabeth
ub0536,DegenGeorg_RichterCaroline_1826-05-15.xml,JP-UB0536,letters-context,Degen Georg Christoph,Richter Caroline,1826-05-15,1826,5,1824,DegenGeorgChristoph,RichterCaroline
ub0381,RichterEmma_ReitzensteinAnna_1826-05-15.xml,JP-UB0381,letters-context,Richter Emma,Reitzenstein Anna Margaretha Fanny von,1826-05-15,1826,5,1824,RichterEmma,ReitzensteinAnnaMargarethaFannyvon
ub0296,LangermannJohann_RichterCaroline_1826-05-17.xml,JP-UB0296,letters-context,Langermann Johann Gottfried,Richter Caroline,1826-05-17,1826,5,1824,LangermannJohannGottfried,RichterCaroline
ub0595,RichterCaroline_ReitzensteinAnna_1826-05-30.xml,JP-UB0595,letters-context,Richter Caroline,Reitzenstein Anna Margaretha Fanny von,1826-05-30,1826,5,1824,RichterCaroline,ReitzensteinAnnaMargarethaFannyvon
ub1025,FoersterErnst_ThieriotPaul_1826-06-08.xml,JP-UB1025,letters-context,Förster Ernst Joachim,Thieriot Paul Emile,1826-06-08,1826,6,1824,FörsterErnstJoachim,ThieriotPaulEmile
ub0723,RichterCaroline_JungFranz_1826-06-14.xml,JP-UB0723,letters-context,Richter Caroline,Jung Franz Wilhelm,1826-06-14,1826,6,1824,RichterCaroline,JungFranzWilhelm
ub1026,RichterCaroline_ThieriotPaul_1826-06-14.xml,JP-UB1026,letters-context,Richter Caroline,Thieriot Paul Emile,1826-06-14,1826,6,1824,RichterCaroline,ThieriotPaulEmile
ub0489,RichterCaroline_WaltherJohann_1826-06-14.xml,JP-UB0489,letters-context,Richter Caroline,Walther Johann Adam,1826-06-14,1826,6,1824,RichterCaroline,WaltherJohannAdam
